#doc name topic proportion ...
0	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca18.txt	13	0.5889649272882805	16	0.05688622754491018	3	0.05688622754491018	15	0.04148845166809239	5	0.03721129170230967	4	0.027801539777587682	18	0.026090675791274595	7	0.02523524379811805	14	0.020102651839178785	10	0.01924721984602224	0	0.017536355859709155	1	0.015825491873396064	6	0.013259195893926433	8	0.01240376390076989	9	0.011548331907613344	19	0.007271171941830625	17	0.00641573994867408	11	0.00641573994867408	12	0.005560307955517536	2	0.003849443969204448	
1	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp16.txt	17	0.35614224137931033	1	0.17618534482758622	12	0.07920258620689655	10	0.07920258620689655	0	0.07058189655172414	7	0.06303879310344827	19	0.02747844827586207	14	0.025323275862068964	6	0.025323275862068964	2	0.015625	18	0.012392241379310345	9	0.012392241379310345	4	0.011314655172413793	3	0.009159482758620689	16	0.007004310344827586	13	0.007004310344827586	11	0.007004310344827586	8	0.007004310344827586	5	0.005926724137931034	15	0.0026939655172413795	
2	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp19.txt	1	0.32453637660485024	7	0.19614835948644793	12	0.062054208273894434	10	0.06062767475035663	0	0.05777460770328103	16	0.04065620542082739	17	0.03495007132667618	14	0.03495007132667618	13	0.029243937232524966	15	0.026390870185449358	9	0.020684736091298145	5	0.01783166904422254	2	0.01783166904422254	19	0.014978601997146932	3	0.014978601997146932	11	0.01355206847360913	4	0.009272467902995721	18	0.007845934379457917	8	0.007845934379457917	6	0.007845934379457917	
3	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca30.txt	13	0.30070993914807304	16	0.11206896551724138	4	0.07758620689655173	18	0.06845841784989858	7	0.06744421906693712	1	0.06744421906693712	3	0.04411764705882353	19	0.03701825557809331	14	0.03701825557809331	10	0.03296146044624747	0	0.029918864097363083	9	0.0218052738336714	6	0.0218052738336714	2	0.02079107505070994	5	0.017748478701825558	8	0.012677484787018255	11	0.011663286004056795	17	0.008620689655172414	12	0.005578093306288032	15	0.004563894523326572	
4	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca15.txt	6	0.5301020408163265	4	0.08010204081632653	1	0.05765306122448979	19	0.04336734693877551	7	0.037244897959183676	12	0.03520408163265306	3	0.03316326530612245	14	0.029081632653061223	11	0.027040816326530614	18	0.025	5	0.020918367346938777	9	0.01989795918367347	2	0.01173469387755102	17	0.010714285714285714	0	0.010714285714285714	16	0.007653061224489796	13	0.005612244897959183	8	0.005612244897959183	15	0.004591836734693878	10	0.004591836734693878	
5	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp06.txt	17	0.25693673695893454	1	0.1526082130965594	10	0.07602663706992231	7	0.07602663706992231	14	0.07269700332963375	12	0.07269700332963375	3	0.058268590455049944	0	0.04051054384017758	19	0.024972253052164262	6	0.024972253052164262	4	0.02386237513873474	15	0.021642619311875694	13	0.019422863485016647	9	0.018312985571587125	8	0.018312985571587125	11	0.013873473917869035	5	0.011653718091009988	18	0.006104328523862375	16	0.006104328523862375	2	0.004994450610432853	
6	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca33.txt	3	0.39814814814814814	11	0.07651072124756335	18	0.059941520467836254	13	0.05116959064327485	1	0.05116959064327485	16	0.05019493177387914	5	0.046296296296296294	8	0.03654970760233918	12	0.033625730994152045	4	0.027777777777777776	19	0.025828460038986353	10	0.024853801169590642	17	0.021929824561403508	0	0.021929824561403508	14	0.020955165692007796	7	0.015107212475633527	9	0.012183235867446393	15	0.011208576998050682	6	0.011208576998050682	2	0.00341130604288499	
7	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp23.txt	10	0.4718918918918919	1	0.1627027027027027	17	0.0654054054054054	0	0.044864864864864865	7	0.04162162162162162	12	0.030810810810810812	14	0.028648648648648647	16	0.023243243243243242	13	0.02108108108108108	18	0.02	9	0.016756756756756756	3	0.016756756756756756	6	0.011351351351351352	4	0.009189189189189189	8	0.008108108108108109	5	0.008108108108108109	19	0.005945945945945946	11	0.005945945945945946	15	0.0037837837837837837	2	0.0037837837837837837	
8	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp25.txt	14	0.31204379562043794	1	0.22931873479318735	17	0.07481751824817519	19	0.05170316301703163	10	0.04075425790754258	16	0.03710462287104623	12	0.03710462287104623	9	0.03345498783454988	0	0.03223844282238443	18	0.026155717761557177	7	0.021289537712895375	5	0.017639902676399026	11	0.016423357664233577	6	0.016423357664233577	15	0.012773722627737226	4	0.012773722627737226	2	0.007907542579075427	13	0.006690997566909975	8	0.006690997566909975	3	0.006690997566909975	
9	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca22.txt	3	0.4169724770642202	8	0.09678899082568808	16	0.08669724770642202	19	0.06834862385321101	5	0.06284403669724771	18	0.052752293577981654	13	0.03990825688073395	11	0.02706422018348624	9	0.02706422018348624	12	0.020642201834862386	7	0.019724770642201836	4	0.018807339449541285	17	0.013302752293577982	6	0.013302752293577982	10	0.01055045871559633	2	0.007798165137614679	1	0.007798165137614679	14	0.004128440366972477	0	0.003211009174311927	15	0.0022935779816513763	
10	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca32.txt	3	0.2462686567164179	0	0.1	18	0.06218905472636816	6	0.06218905472636816	2	0.05522388059701493	15	0.0472636815920398	19	0.04328358208955224	7	0.04328358208955224	10	0.04228855721393035	13	0.03631840796019901	12	0.03631840796019901	1	0.034328358208955224	16	0.03333333333333333	11	0.03134328358208955	17	0.02736318407960199	14	0.02736318407960199	5	0.025373134328358207	4	0.020398009950248756	9	0.017412935323383085	8	0.00845771144278607	
11	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca37.txt	11	0.4170549860205033	8	0.13932898415657036	19	0.11696178937558248	9	0.0358807082945014	5	0.031220876048462257	4	0.029356943150046597	18	0.024697110904007457	1	0.023765144454799627	14	0.020037278657968314	2	0.020037278657968314	16	0.018173345759552657	12	0.018173345759552657	0	0.017241379310344827	17	0.016309412861136997	6	0.01537744641192917	3	0.014445479962721343	13	0.012581547064305684	10	0.012581547064305684	7	0.011649580615097856	15	0.005125815470643057	
12	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp12.txt	17	0.26880984952120385	1	0.22913816689466485	10	0.0759233926128591	12	0.06908344733242135	7	0.06908344733242135	19	0.041723666210670314	0	0.041723666210670314	3	0.03625170998632011	16	0.0253077975376197	6	0.021203830369357045	14	0.019835841313269494	13	0.019835841313269494	11	0.01709986320109439	15	0.014363885088919288	18	0.010259917920656635	9	0.010259917920656635	5	0.008891928864569083	4	0.008891928864569083	2	0.007523939808481532	8	0.0047879616963064295	
13	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp17.txt	7	0.521461716937355	1	0.08874709976798144	10	0.05626450116009281	11	0.0388631090487239	4	0.034222737819025524	0	0.02842227378190255	3	0.027262180974477957	15	0.026102088167053363	19	0.02494199535962877	13	0.02494199535962877	14	0.02262180974477958	17	0.021461716937354988	18	0.0191415313225058	12	0.014501160092807424	6	0.014501160092807424	16	0.011020881670533642	8	0.008700696055684454	9	0.0063805104408352666	5	0.0063805104408352666	2	0.004060324825986079	
14	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca20.txt	2	0.3474737845567207	16	0.15490943755958056	19	0.0767397521448999	5	0.04528122020972355	3	0.04432793136320305	13	0.03956148713060057	11	0.03574833174451859	4	0.03574833174451859	15	0.033841754051477595	8	0.03098188751191611	18	0.030028598665395614	14	0.02716873212583413	1	0.023355576739752144	9	0.01572926596758818	7	0.014775977121067683	6	0.013822688274547188	0	0.011916110581506196	12	0.00905624404194471	17	0.006196377502383222	10	0.003336510962821735	
15	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp20.txt	17	0.31297229219143574	1	0.14042821158690177	10	0.1265743073047859	7	0.08249370277078086	12	0.07997481108312343	0	0.07997481108312343	4	0.02959697732997481	19	0.02455919395465995	15	0.01952141057934509	18	0.018261964735516372	11	0.010705289672544081	8	0.010705289672544081	2	0.010705289672544081	13	0.009445843828715366	9	0.009445843828715366	3	0.00818639798488665	16	0.0069269521410579345	14	0.0069269521410579345	6	0.0069269521410579345	5	0.005667506297229219	
16	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca26.txt	15	0.48868991517436383	9	0.1352497643732328	8	0.0589066918001885	3	0.03722902921771913	19	0.0353440150801131	18	0.03440150801131008	4	0.032516493873704054	16	0.03157398680490104	5	0.023091423185673893	1	0.020263901979264844	12	0.017436380772855798	0	0.01649387370405278	13	0.012723845428840716	6	0.0117813383600377	14	0.010838831291234684	17	0.008011310084825637	11	0.00706880301602262	10	0.00706880301602262	7	0.00706880301602262	2	0.004241281809613572	
17	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp09.txt	1	0.20332850940665703	10	0.1874095513748191	17	0.12807525325615052	7	0.0788712011577424	12	0.06729377713458755	3	0.049927641099855286	0	0.045586107091172216	19	0.03256150506512301	9	0.03256150506512301	15	0.026772793053545588	6	0.023878437047756874	14	0.020984081041968163	18	0.01808972503617945	13	0.015195369030390739	8	0.015195369030390739	5	0.015195369030390739	16	0.013748191027496382	2	0.01085383502170767	4	0.009406657018813314	11	0.005065123010130246	
18	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca12.txt	4	0.4716135458167331	6	0.2106573705179283	12	0.046314741035856574	19	0.038346613545816734	7	0.03436254980079681	1	0.02440239043824701	14	0.022410358565737053	9	0.022410358565737053	18	0.02041832669322709	5	0.01743027888446215	15	0.013446215139442231	11	0.01245019920318725	10	0.01245019920318725	8	0.01245019920318725	2	0.01045816733067729	0	0.01045816733067729	3	0.006474103585657371	17	0.005478087649402391	16	0.005478087649402391	13	0.00249003984063745	
19	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca35.txt	18	0.6007625272331155	9	0.04847494553376906	11	0.04302832244008715	5	0.039760348583877995	19	0.03431372549019608	15	0.03213507625272331	4	0.03213507625272331	1	0.024509803921568627	3	0.020152505446623094	7	0.01906318082788671	0	0.01906318082788671	10	0.01579520697167756	2	0.01579520697167756	14	0.014705882352941176	8	0.009259259259259259	6	0.009259259259259259	13	0.007080610021786492	17	0.005991285403050109	12	0.004901960784313725	16	0.003812636165577342	
20	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca31.txt	4	0.33167420814479637	3	0.1832579185520362	18	0.07013574660633484	0	0.05656108597285068	5	0.04660633484162896	11	0.041176470588235294	13	0.038461538461538464	1	0.031221719457013575	7	0.02669683257918552	8	0.024886877828054297	19	0.020361990950226245	2	0.020361990950226245	14	0.019457013574660634	6	0.01764705882352941	9	0.01493212669683258	15	0.014027149321266969	17	0.012217194570135747	12	0.012217194570135747	16	0.011312217194570135	10	0.006787330316742082	
21	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/cp15.txt	1	0.5557471264367816	0	0.07413793103448275	12	0.07298850574712644	7	0.06954022988505747	10	0.05344827586206897	19	0.0339080459770115	17	0.03045977011494253	16	0.014367816091954023	18	0.013218390804597701	15	0.01206896551724138	9	0.010919540229885057	3	0.010919540229885057	14	0.009770114942528735	13	0.007471264367816092	6	0.007471264367816092	5	0.007471264367816092	4	0.005172413793103448	11	0.004022988505747126	2	0.004022988505747126	8	0.0028735632183908046	
22	file:/home/paulcook/work/topicmodelvis/buildtopicmodel/brown_sample_corpus/ca13.txt	6	0.57177734375	4	0.07666015625	1	0.04052734375	12	0.03662109375	3	0.03662109375	14	0.02685546875	7	0.02490234375	19	0.02392578125	13	0.02294921875	9	0.02197265625	0	0.02001953125	16	0.01513671875	11	0.01513671875	15	0.01416015625	2	0.01220703125	10	0.01025390625	5	0.01025390625	8	0.00830078125	18	0.00634765625	17	0.00537109375	
